DBUID,DBRPLAMX,DBRPLAMY,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,FEDUID,FEDNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,DAUID,HR_UID,ENG_LABEL,FRE_LABEL,Shape_Leng,Shape_Area
"35360382010",6999355.49545000,756650.70189501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360382","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360382011",6998788.71017501,763996.11784500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360382","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360382012",6999210.22434001,763278.65533501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360382","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360464001",7021773.18689001,752469.51427500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360002","35360464","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360379009",6998678.14438000,766690.16819000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362000","35360379","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360380001",6998149.95705000,767359.32208000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360380","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360380002",6998286.23750000,767185.38466001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360380","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360380003",6998349.35079501,767222.53390000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360380","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360381001",6998368.03767001,767436.44976500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362000","35360381","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360464002",7022779.80773500,751943.37879001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360002","35360464","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360382014",6992816.39857001,764714.39708500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360382","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360383001",6998463.40459000,764619.24300000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360383","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360383002",6998195.48335501,764910.10452500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360383","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360383003",6997546.30996001,764626.17256501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360005","35360383","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360384001",7014904.61732501,767840.67638500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360384","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360384002",7014890.18571500,768037.66746001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360384","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385001",7014637.09995001,771531.92824000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385002",7013229.08377001,771360.44502500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385003",7011815.74734501,771201.97520500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385004",7010400.98850501,771035.18484500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385005",7014490.31500000,769559.39298001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385006",7013452.04814000,769262.72690500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385007",7015210.05817001,769640.90805000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385008",7012072.24320500,769001.95902500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385009",7010686.10730001,768609.96159000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360467002",7030082.42869501,764267.70092000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360001","35360467","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360467003",7031725.74044500,764135.09931000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360001","35360467","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385013",7015044.47142500,767292.28182000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360385014",7009696.07081500,767647.57313500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360385","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386001",7015882.83951501,768336.37844500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386002",7015667.60906000,768463.93799001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386003",7015680.47442500,768361.79185500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386004",7015670.38747501,768193.35200500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386005",7015547.06594501,768181.31519501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386006",7015947.40797000,767893.31441500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386007",7016415.16105001,767312.20224001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386008",7015517.54692000,767807.41160000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386009",7015968.10880501,767539.65377500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386010",7016653.78291500,768731.98747000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360386011",7016358.79642501,767493.17144500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360386","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360388001",7015978.85332500,769669.62990500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360388","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360388002",7015810.58970001,769635.79551001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360388","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360388003",7015689.48544501,769520.05446500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35362001","35360388","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360389001",7021630.66797000,772670.03234500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360001","35360389","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360389002",7020278.95369001,772189.87048500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360001","35360389","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360391001",7018868.90112501,772015.59605500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360391","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360391002",7017442.81274500,771852.32047500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360391","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360391003",7016034.62572000,771707.51947501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360391","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360470006",7018136.10794500,760354.91791501,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360470","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360470007",7022020.79413500,760566.22103000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360470","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360470008",7019259.30789000,759457.75600000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360470","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360470009",7022981.00828501,759869.80502500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360470","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360470010",7023979.18831500,759587.92176000,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360470","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360471001",7025001.09511501,767660.74698500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360001","35360471","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360391006",7018894.84499501,768114.58265001,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"556","3","556","35556",Chatham-Kent,D,,,"35360003","35360391","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360477016",7048254.85159001,743459.71435500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360002","35360477","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360477018",7047635.75674000,739004.03816500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360002","35360477","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
"35360477019",7048365.54831500,743107.52180500,"35",Ontario,"3536",Chatham-Kent,CDR,"3536020",Chatham-Kent,"3536020",Chatham-Kent,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"556","3","556","35556",Chatham-Kent,D,,,"35360002","35360477","3540",Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,417786.33670799999,2641962209.28000020981
